attribution,consensus_A_affected,consensus_B_affected,consensus_shift,entity_A,entity_A_diagnostic,entity_B,entity_B_diagnostic,gemini_candidate_A_score,gemini_candidate_B_score,gemini_shift,gemini_standalone_A_correct,gemini_standalone_B_correct,gemini_valid,latent_seed,native_task_id,pair_id,pair_index,qwen_candidate_A_score,qwen_candidate_B_score,qwen_shift,qwen_standalone_A_correct,qwen_standalone_B_correct,qwen_valid,replicate,sample_id,seed_group,standalone_A_task_id,standalone_B_task_id
knowledge_insufficiency,False,True,True,a Chinese blue-and-white porcelain plate,"a Chinese blue-and-white porcelain plate with cobalt-blue underglaze painting, showing Chinese landscape, lotus, and scrolling-cloud motifs",a Japanese Nabeshima porcelain plate,"a Japanese Nabeshima porcelain plate with underglaze-blue outlines and sparse overglaze color, showing asymmetrical flowers, textiles, and geometric border motifs",4,2,True,True,False,True,1013,pair_002_native_SS_g1_r3_s1013,pair_002,2,5,3,True,True,False,True,3,sample_0282,1,pair_002_standalone_A_g1_r3_s1013,pair_002_standalone_B_g1_r3_s1013
knowledge_insufficiency,True,False,True,a Japanese raden lacquerware lidded box,"a Japanese raden lacquerware lidded box with deep black lacquer and iridescent mother-of-pearl shell inlay forming bird, flower, and geometric motifs",a Mexican Olinalá lacquerware lidded box,"a Mexican Olinalá lacquerware lidded box made from linaloe wood, with red, ochre, green, blue, and white floral and animal decoration and incised rayado patterns",2,2,True,False,False,True,3032,pair_034_native_SS_g3_r2_s3032,pair_034,34,4,4,True,False,True,True,2,sample_0293,3,pair_034_standalone_A_g3_r2_s3032,pair_034_standalone_B_g3_r2_s3032
knowledge_insufficiency,True,True,True,a Polish Bolesławiec stoneware jug,"a Polish Bolesławiec stoneware jug with a cream glazed body stamped in cobalt blue, showing repeated dots, peacock-eye rosettes, and circular folk patterns",a Bulgarian Troyan pottery jug,"a Bulgarian Troyan pottery jug with a dark glazed earthenware body and feathered slip decoration, showing brown, green, yellow, and cream wave patterns",2,2,True,False,False,True,3032,pair_020_native_SS_g3_r2_s3032,pair_020,20,1,1,True,False,False,True,2,sample_0299,3,pair_020_standalone_A_g3_r2_s3032,pair_020_standalone_B_g3_r2_s3032
knowledge_insufficiency,False,True,True,a Chinese black-lacquer wooden bowl,"a Chinese black-lacquer wooden bowl with a deep-black lacquer surface and red or gold linear decoration, showing a thin balanced profile",a Burmese yun lacquerware bowl,"a Burmese yun lacquerware bowl with black lacquer incised and filled with red, green, and yellow pigments, showing zodiac figures and geometric bands",3,2,True,True,False,True,1013,pair_037_native_SS_g1_r3_s1013,pair_037,37,4,3,True,True,False,True,3,sample_0305,1,pair_037_standalone_A_g1_r3_s1013,pair_037_standalone_B_g1_r3_s1013
knowledge_insufficiency,True,True,True,a Chinese Jun ware ceramic bowl,"a Chinese Jun ware ceramic bowl with a thick opalescent blue glaze and irregular purple splashes, showing a simple rounded form and pooled color",a Japanese Hagi ware tea bowl,"a Japanese Hagi ware tea bowl with a porous stoneware body and milky white crackled glaze, showing a irregular foot and ash-toned surface",2,2,True,False,False,True,3032,pair_028_native_SS_g3_r2_s3032,pair_028,28,2,3,True,False,False,True,2,sample_0343,3,pair_028_standalone_A_g3_r2_s3032,pair_028_standalone_B_g3_r2_s3032
knowledge_insufficiency,True,True,True,a Chinese Jun ware ceramic bowl,"a Chinese Jun ware ceramic bowl with a thick opalescent blue glaze and irregular purple splashes, showing a simple rounded form and pooled color",a Japanese Hagi ware tea bowl,"a Japanese Hagi ware tea bowl with a porous stoneware body and milky white crackled glaze, showing a irregular foot and ash-toned surface",0,0,True,False,False,True,1012,pair_028_native_SS_g1_r2_s1012,pair_028,28,2,2,True,False,False,True,2,sample_0345,1,pair_028_standalone_A_g1_r2_s1012,pair_028_standalone_B_g1_r2_s1012
knowledge_insufficiency,True,False,True,a Japanese sashiko textile panel,"a Japanese sashiko textile panel stitched with white running thread on indigo cotton, showing repeating hemp-leaf, wave, and linked-diamond reinforcement patterns",a Romanian ie-embroidery textile panel,"a Romanian ie-embroidery textile panel worked in red, black, blue, and metallic thread, showing vertical floral bands, diamonds, and region-specific geometric motifs",2,2,True,False,True,True,1011,pair_076_native_SS_g1_r1_s1011,pair_076,76,3,5,True,False,True,True,1,sample_0347,1,pair_076_standalone_A_g1_r1_s1011,pair_076_standalone_B_g1_r1_s1011
knowledge_insufficiency,True,True,True,a Japanese Bizen stoneware vase,"a Japanese Bizen stoneware vase with an unglazed reddish-brown body marked by natural ash deposits and flame flashes, showing an austere asymmetrical form",a French Puisaye stoneware vase,"a French Puisaye stoneware vase with a dark salt-glazed stoneware body and earthy brown-to-gray surface, showing incised bands and robust hand-thrown proportions",3,3,True,False,False,True,3033,pair_029_native_SS_g3_r3_s3033,pair_029,29,2,3,True,False,False,True,3,sample_0355,3,pair_029_standalone_A_g3_r3_s3033,pair_029_standalone_B_g3_r3_s3033
knowledge_insufficiency,True,True,True,a Polish Bolesławiec stoneware jug,"a Polish Bolesławiec stoneware jug with a cream glazed body stamped in cobalt blue, showing repeated dots, peacock-eye rosettes, and circular folk patterns",a Bulgarian Troyan pottery jug,"a Bulgarian Troyan pottery jug with a dark glazed earthenware body and feathered slip decoration, showing brown, green, yellow, and cream wave patterns",2,2,True,False,False,True,2021,pair_020_native_SS_g2_r1_s2021,pair_020,20,2,2,True,False,False,True,1,sample_0356,2,pair_020_standalone_A_g2_r1_s2021,pair_020_standalone_B_g2_r1_s2021
knowledge_insufficiency,True,False,True,a Chinese sancai glazed ceramic jar,"a Chinese sancai glazed ceramic jar with amber, green, and cream lead glazes over a rounded earthenware body, showing drips and molded relief bands",a Peruvian Chulucanas pottery jar,"a Peruvian Chulucanas pottery jar with a burnished clay surface in black, cream, and brown, showing negative-painted geometric bands and abstract figures",2,2,True,False,True,True,3033,pair_022_native_SS_g3_r3_s3033,pair_022,22,2,4,True,False,True,True,3,sample_0359,3,pair_022_standalone_A_g3_r3_s3033,pair_022_standalone_B_g3_r3_s3033
knowledge_insufficiency,True,True,True,a Polish Bolesławiec stoneware jug,"a Polish Bolesławiec stoneware jug with a cream glazed body stamped in cobalt blue, showing repeated dots, peacock-eye rosettes, and circular folk patterns",a Bulgarian Troyan pottery jug,"a Bulgarian Troyan pottery jug with a dark glazed earthenware body and feathered slip decoration, showing brown, green, yellow, and cream wave patterns",2,2,True,False,False,True,2022,pair_020_native_SS_g2_r2_s2022,pair_020,20,0,0,True,False,False,True,2,sample_0369,2,pair_020_standalone_A_g2_r2_s2022,pair_020_standalone_B_g2_r2_s2022
knowledge_insufficiency,True,True,True,a Japanese brocade obi sash,"a Japanese brocade obi sash woven in silk and metallic thread, showing large chrysanthemums, cranes, fans, and rhythmic geometric grounds",a Korean gold-thread brocade sash,"a Korean gold-thread brocade sash woven in colored silk with metallic thread, showing compact clouds, peonies, phoenixes, and repeating geometric borders",3,3,True,False,False,True,2023,pair_067_native_SS_g2_r3_s2023,pair_067,67,2,2,True,False,False,True,3,sample_0379,2,pair_067_standalone_A_g2_r3_s2023,pair_067_standalone_B_g2_r3_s2023
knowledge_insufficiency,True,False,True,a Navajo coiled basket,"a Navajo coiled basket woven from plant fibers in a shallow circular form, showing a central opening and radiating red, black, and natural spiral motifs",a Panamanian Wounaan chunga basket,"a Panamanian Wounaan chunga basket coiled from palm fiber, showing exceptionally tight weaving and animal, plant, or geometric motifs in black and colors",2,2,True,False,False,True,3033,pair_095_native_SS_g3_r3_s3033,pair_095,95,3,5,True,False,True,True,3,sample_0401,3,pair_095_standalone_A_g3_r3_s3033,pair_095_standalone_B_g3_r3_s3033
knowledge_insufficiency,True,True,True,a Chinese Longquan celadon vase,"a Chinese Longquan celadon vase with a thick translucent sea-green glaze over a balanced stoneware form, showing carved lotus petals and defined ridges",a Thai Si Satchanalai celadon vase,"a Thai Si Satchanalai celadon vase with an olive-green crackled glaze over gray stoneware, showing incised lotus petals, ring bands, and a high-shouldered profile",3,2,True,False,False,True,3032,pair_030_native_SS_g3_r2_s3032,pair_030,30,2,2,True,False,False,True,2,sample_0422,3,pair_030_standalone_A_g3_r2_s3032,pair_030_standalone_B_g3_r2_s3032
knowledge_insufficiency,True,True,True,a Japanese Raku tea bowl,"a Japanese Raku tea bowl with a hand-shaped low-fired body and irregular black glaze, showing a warped rim and tactile matte-to-gloss surface",a Japanese Onta ware bowl,"a Japanese Onta ware bowl made of stoneware with slip-trailed and combed decoration, showing rhythmic white, brown, and ochre bands made by wheel techniques",3,2,True,False,False,True,3033,pair_019_native_SS_g3_r3_s3033,pair_019,19,2,2,True,False,False,True,3,sample_0425,3,pair_019_standalone_A_g3_r3_s3033,pair_019_standalone_B_g3_r3_s3033
knowledge_insufficiency,True,True,True,a Chinese Jun ware ceramic bowl,"a Chinese Jun ware ceramic bowl with a thick opalescent blue glaze and irregular purple splashes, showing a simple rounded form and pooled color",a Japanese Hagi ware tea bowl,"a Japanese Hagi ware tea bowl with a porous stoneware body and milky white crackled glaze, showing a irregular foot and ash-toned surface",1,1,True,False,False,True,1011,pair_028_native_SS_g1_r1_s1011,pair_028,28,2,2,True,False,False,True,1,sample_0432,1,pair_028_standalone_A_g1_r1_s1011,pair_028_standalone_B_g1_r1_s1011
knowledge_insufficiency,False,True,True,a Japanese Bizen stoneware vase,"a Japanese Bizen stoneware vase with an unglazed reddish-brown body marked by natural ash deposits and flame flashes, showing an austere asymmetrical form",a French Puisaye stoneware vase,"a French Puisaye stoneware vase with a dark salt-glazed stoneware body and earthy brown-to-gray surface, showing incised bands and robust hand-thrown proportions",3,3,True,True,False,True,1013,pair_029_native_SS_g1_r3_s1013,pair_029,29,5,0,True,True,False,True,3,sample_0433,1,pair_029_standalone_A_g1_r3_s1013,pair_029_standalone_B_g1_r3_s1013
knowledge_insufficiency,True,True,True,a Japanese Raku tea bowl,"a Japanese Raku tea bowl with a hand-shaped low-fired body and irregular black glaze, showing a warped rim and tactile matte-to-gloss surface",a Japanese Onta ware bowl,"a Japanese Onta ware bowl made of stoneware with slip-trailed and combed decoration, showing rhythmic white, brown, and ochre bands made by wheel techniques",2,2,True,False,False,True,3032,pair_019_native_SS_g3_r2_s3032,pair_019,19,2,2,True,False,False,True,2,sample_0435,3,pair_019_standalone_A_g3_r2_s3032,pair_019_standalone_B_g3_r2_s3032
knowledge_insufficiency,False,True,True,a Chinese cloisonné enamel plate,"a Chinese cloisonné enamel plate with turquoise and cobalt-blue enamel cells separated by gilded metal wires, showing lotus, cloud, and auspicious motifs",a French Limoges painted-enamel plate,"a French Limoges painted-enamel plate with opaque and translucent enamel painted over copper, showing Renaissance figures, grisaille shading, and jewel-toned borders",3,2,True,True,False,True,3033,pair_049_native_SS_g3_r3_s3033,pair_049,49,5,3,True,True,False,True,3,sample_0444,3,pair_049_standalone_A_g3_r3_s3033,pair_049_standalone_B_g3_r3_s3033
knowledge_insufficiency,True,True,True,a Japanese raden lacquerware tray,"a Japanese raden lacquerware tray with deep black lacquer and iridescent mother-of-pearl shell inlay forming bird, flower, and geometric motifs",a Korean najeonchilgi lacquerware tray,"a Korean najeonchilgi lacquerware tray with black lacquer and mother-of-pearl inlay, showing chrysanthemum scrolls, cranes, and repeated geometric borders",2,0,True,False,False,True,3032,pair_035_native_SS_g3_r2_s3032,pair_035,35,1,1,True,False,False,True,2,sample_0450,3,pair_035_standalone_A_g3_r2_s3032,pair_035_standalone_B_g3_r2_s3032
knowledge_insufficiency,True,False,True,a Russian Fabergé-style guilloché enamel box,"a Russian Fabergé-style guilloché enamel box with translucent enamel over machine-engraved radiating patterns, showing pastel color fields, gold mounts, and jeweled accents",an Indian Jaipur meenakari enamel box,"an Indian Jaipur meenakari enamel box with opaque red, green, blue, and white enamel on gilded metal, showing peacocks, flowers, and scrolling foliage",3,3,True,False,True,True,1012,pair_043_native_SS_g1_r2_s1012,pair_043,43,3,5,True,False,True,True,2,sample_0462,1,pair_043_standalone_A_g1_r2_s1012,pair_043_standalone_B_g1_r2_s1012
knowledge_insufficiency,True,True,True,a Chinese Jun ware ceramic bowl,"a Chinese Jun ware ceramic bowl with a thick opalescent blue glaze and irregular purple splashes, showing a simple rounded form and pooled color",a Japanese Hagi ware tea bowl,"a Japanese Hagi ware tea bowl with a porous stoneware body and milky white crackled glaze, showing a irregular foot and ash-toned surface",2,2,True,False,False,True,1013,pair_028_native_SS_g1_r3_s1013,pair_028,28,2,3,True,False,False,True,3,sample_0465,1,pair_028_standalone_A_g1_r3_s1013,pair_028_standalone_B_g1_r3_s1013
knowledge_insufficiency,True,True,True,a Chinese celadon ceramic bowl,"a Chinese celadon ceramic bowl with translucent blue-green glaze, showing carved lotus petals beneath the glaze",a Vietnamese Lý–Trần celadon ceramic bowl,"a Vietnamese Lý–Trần celadon ceramic bowl with a pale jade-green glaze and lightly crackled surface, showing carved lotus petals and combed floral decoration",2,2,True,False,False,True,1013,pair_010_native_SS_g1_r3_s1013,pair_010,10,2,3,True,False,False,True,3,sample_0478,1,pair_010_standalone_A_g1_r3_s1013,pair_010_standalone_B_g1_r3_s1013
knowledge_insufficiency,True,True,True,a Japanese Bizen stoneware vase,"a Japanese Bizen stoneware vase with an unglazed reddish-brown body marked by natural ash deposits and flame flashes, showing an austere asymmetrical form",a French Puisaye stoneware vase,"a French Puisaye stoneware vase with a dark salt-glazed stoneware body and earthy brown-to-gray surface, showing incised bands and robust hand-thrown proportions",3,2,True,False,False,True,2023,pair_029_native_SS_g2_r3_s2023,pair_029,29,3,3,True,False,False,True,3,sample_0482,2,pair_029_standalone_A_g2_r3_s2023,pair_029_standalone_B_g2_r3_s2023
knowledge_insufficiency,True,False,True,a Panamanian mola textile panel,"a Panamanian mola textile panel made with layered reverse appliqué in colors, showing animals, plants, and maze-like geometric contours",a Ukrainian Hutsul embroidery panel,"a Ukrainian Hutsul embroidery panel worked in cross-stitch with red, orange, black, and green thread, showing diamonds, hooks, and repeated geometric bands",2,2,True,False,False,True,2021,pair_079_native_SS_g2_r1_s2021,pair_079,79,2,5,True,False,True,True,1,sample_0487,2,pair_079_standalone_A_g2_r1_s2021,pair_079_standalone_B_g2_r1_s2021
knowledge_insufficiency,True,False,True,a Chinese bronze ritual bowl,"a Chinese bronze ritual bowl with a dark patinated bronze surface and cast relief, showing taotie-like masks, leiwen spirals, and symmetrical handles",a Korean bangjja bronze bowl,"a Korean bangjja bronze bowl made of hand-hammered bronze with a golden surface, showing a clean resonant form, hammer marks, and minimal ornament",2,2,True,False,False,True,1013,pair_060_native_SS_g1_r3_s1013,pair_060,60,3,4,True,False,True,True,3,sample_0520,1,pair_060_standalone_A_g1_r3_s1013,pair_060_standalone_B_g1_r3_s1013
knowledge_insufficiency,False,True,True,an Indian Banarasi brocade textile panel,"an Indian Banarasi brocade textile panel woven in rich silk with gold zari, showing floral buta, scrolling vines, and elaborate architectural borders",a Turkmen keteni silk textile panel,"a Turkmen keteni silk textile panel woven in narrow bands of red, yellow, green, and purple silk, showing stripes and geometric accents",4,2,True,True,False,True,3032,pair_064_native_SS_g3_r2_s3032,pair_064,64,3,3,True,True,False,True,2,sample_0521,3,pair_064_standalone_A_g3_r2_s3032,pair_064_standalone_B_g3_r2_s3032
knowledge_insufficiency,True,False,True,a Spanish Toledo damascened vase,"a Spanish Toledo damascened vase made of blackened steel inlaid with gold and silver, showing Moorish arabesques and geometric filigree patterns",a Korean ipsa metal-inlay vase,"a Korean ipsa metal-inlay vase made of dark patinated metal inlaid with silver wire, showing cranes, clouds, and sparse linear landscape motifs",2,2,True,False,False,True,1013,pair_046_native_SS_g1_r3_s1013,pair_046,46,2,4,True,False,True,True,3,sample_0526,1,pair_046_standalone_A_g1_r3_s1013,pair_046_standalone_B_g1_r3_s1013
knowledge_insufficiency,True,True,True,an Indonesian batik textile panel,"an Indonesian batik textile panel with wax-resist dyeing in indigo, brown, and cream, showing parang diagonals, kawung rosettes, and densely repeated floral motifs",a Japanese katazome textile panel,"a Japanese katazome textile panel with stencil-resist dyeing on cotton in indigo and white, showing waves, chrysanthemums, birds, and repeating geometric motifs",2,2,True,False,False,True,3031,pair_072_native_SS_g3_r1_s3031,pair_072,72,2,4,True,False,False,True,1,sample_0537,3,pair_072_standalone_A_g3_r1_s3031,pair_072_standalone_B_g3_r1_s3031
knowledge_insufficiency,True,True,True,a Polish Bolesławiec stoneware jug,"a Polish Bolesławiec stoneware jug with a cream glazed body stamped in cobalt blue, showing repeated dots, peacock-eye rosettes, and circular folk patterns",a Bulgarian Troyan pottery jug,"a Bulgarian Troyan pottery jug with a dark glazed earthenware body and feathered slip decoration, showing brown, green, yellow, and cream wave patterns",2,2,True,False,False,True,1013,pair_020_native_SS_g1_r3_s1013,pair_020,20,2,3,True,False,False,True,3,sample_0566,1,pair_020_standalone_A_g1_r3_s1013,pair_020_standalone_B_g1_r3_s1013
knowledge_insufficiency,False,True,True,a Japanese Raku tea bowl,"a Japanese Raku tea bowl with a hand-shaped low-fired body and irregular black glaze, showing a warped rim and tactile matte-to-gloss surface",a Korean buncheong tea bowl,"a Korean buncheong tea bowl made of gray stoneware brushed with white slip, showing stamped, incised, or freely painted decoration beneath a translucent glaze",4,2,True,False,False,True,3032,pair_021_native_SS_g3_r2_s3032,pair_021,21,2,2,True,False,False,True,2,sample_0567,3,pair_021_standalone_A_g3_r2_s3032,pair_021_standalone_B_g3_r2_s3032
knowledge_insufficiency,True,True,True,a Chinese Jun ware ceramic bowl,"a Chinese Jun ware ceramic bowl with a thick opalescent blue glaze and irregular purple splashes, showing a simple rounded form and pooled color",a Japanese Hagi ware tea bowl,"a Japanese Hagi ware tea bowl with a porous stoneware body and milky white crackled glaze, showing a irregular foot and ash-toned surface",2,2,True,False,False,True,3031,pair_028_native_SS_g3_r1_s3031,pair_028,28,2,3,True,False,False,True,1,sample_0568,3,pair_028_standalone_A_g3_r1_s3031,pair_028_standalone_B_g3_r1_s3031
knowledge_insufficiency,True,False,True,a Chinese cloisonné enamel plate,"a Chinese cloisonné enamel plate with turquoise and cobalt-blue enamel cells separated by gilded metal wires, showing lotus, cloud, and auspicious motifs",a French Limoges painted-enamel plate,"a French Limoges painted-enamel plate with opaque and translucent enamel painted over copper, showing Renaissance figures, grisaille shading, and jewel-toned borders",2,2,True,False,False,True,3032,pair_049_native_SS_g3_r2_s3032,pair_049,49,3,4,True,False,True,True,2,sample_0594,3,pair_049_standalone_A_g3_r2_s3032,pair_049_standalone_B_g3_r2_s3032
knowledge_insufficiency,False,True,True,a Chinese black-lacquer wooden bowl,"a Chinese black-lacquer wooden bowl with a deep-black lacquer surface and red or gold linear decoration, showing a thin balanced profile",a Burmese yun lacquerware bowl,"a Burmese yun lacquerware bowl with black lacquer incised and filled with red, green, and yellow pigments, showing zodiac figures and geometric bands",3,2,True,True,False,True,1012,pair_037_native_SS_g1_r2_s1012,pair_037,37,4,3,True,True,False,True,2,sample_0656,1,pair_037_standalone_A_g1_r2_s1012,pair_037_standalone_B_g1_r2_s1012
